Fichier Localisé Social et Fiscal (FiLoSoFi) - Année 2013;;;;;;;;;;;;;;;;;;;;;;;;;;;
France métropolitaine - Communes ;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mise en ligne le 10/10/2016       Découpage géographique au 01/01/2014;;;;;;;;;;;;;;;;;;;;;;;;;;;
©Insee       Sources : Insee-DGFIP-Cnaf-Cnav-CCMSA, Fichier localisé social et fiscal.;;;;;;;;;;;;;;;;;;;;;;;;;;;
Code géographique;Libellé géographique;Nombre de ménages fiscaux;Nombre de personnes dans les ménages fiscaux;Médiane du niveau vie;Part des ménages fiscaux imposés;Taux de pauvreté-Ensemble;Taux de pauvreté-moins de 30 ans;Taux de pauvreté-30 à 39 ans ;Taux de pauvreté-40 à 49 ans;Taux de pauvreté-50 à 59 ans;Taux de pauvreté-60 à 74 ans;Taux de pauvreté-75 ans ou plus;Taux de pauvreté-propriétaires;Taux de pauvreté-locataires;Part des revenus d'activité;dont part des salaires, traitements ou chômage;dont part des revenus d'activités non salariées;Part des pensions, retraites et rentes;Part des revenus du patrimoine et autres revenus;Part de l'ensemble des prestations sociales;dont part des prestations familiales;dont part des minima sociaux;dont part des prestations logement;Part des impôts;Rapport inter-décile 9e décile/1er decile;1er décile du niveau de vie;9e décile du niveau de vie
CODGEO;LIBGEO;NBMENFISC13;NBPERSMENFISC13;MED13;PIMP13;TP6013;TP60AGE113;TP60AGE213;TP60AGE313;TP60AGE413;TP60AGE513;TP60AGE613;TP60TOL113;TP60TOL213;PRA13;PTSAC13;PBEN13;PPEN13;PPAT13;PPSOC13;PPFAM13;PPMINI13;PPLOGT13;PIMPOT13;RD13;D113;D913
69382;Lyon 2e Arrondissement;13135;25981,5;24999,0;70,2;11,1;20,6;10,0;10,8;10,5;8,6;;5,0;15,1;81,5;72,0;9,5;21,5;18,7;3,2;1,2;0,8;1,1;-24,9;4,7;11619,3;54408,9
69383;Lyon 3e Arrondissement;44816;90325,0;23139,0;68,3;13,1;20,6;10,7;14,1;13,2;11,2;7,8;5,0;20,1;84,7;79,0;5,7;20,7;11,4;4,3;1,6;1,2;1,5;-21,1;4,1;10891,7;44284,4
69384;Lyon 4e Arrondissement;16882;34592,0;24111,1;70,1;9,9;19,8;9,3;10,9;10,4;6,6;;5,0;16,3;80,2;73,6;6,6;24,5;14,0;3,4;1,4;0,9;1,1;-22,1;3,9;12166,0;46858,3
69385;Lyon 5e Arrondissement;19980;41571,0;22735,7;66,8;11,7;21,9;13,3;14,1;12,4;6,3;;5,0;20,8;75,4;69,5;5,9;28,8;12,5;4,1;1,7;1,1;1,3;-20,8;3,9;11481,6;44278,0
69386;Lyon 6e Arrondissement;23943;48021,0;28488,6;74,7;8,7;18,4;7,9;9,0;9,2;5,8;5,0;5,0;14,0;78,7;69,4;9,3;25,1;20,2;2,5;1,0;0,7;0,8;-26,5;4,7;12805,5;60196,0
69387;Lyon 7e Arrondissement;33576;65404,5;20856,5;63,6;15,7;23,5;12,5;17,5;16,6;12,0;7,9;5,0;22,2;85,0;80,9;4,1;19,5;8,5;5,4;1,9;1,5;2,0;-18,4;3,7;10041,1;37610,7
69388;Lyon 8e Arrondissement;35071;73773,5;18710,0;56,7;19,4;25,1;21,3;23,2;19,0;13,7;7,9;5,0;27,6;77,0;73,2;3,8;24,3;7,8;7,7;2,7;2,4;2,6;-16,8;3,6;9659,3;35214,0
69389;Lyon 9e Arrondissement;21430;47091,0;18823,8;56,9;20,4;22,8;20,7;25,6;21,8;14,0;9,1;5,0;29,0;78,9;74,9;4,0;22,1;8,1;7,8;2,9;2,3;2,6;-16,9;3,6;9573,0;34593,0
70001;Abelcourt;138;341,5;17666,7;;;;;;;;;;;;;;;;;;;;;;;
70002;Aboncourt-Gesincourt;101;220,5;17295,2;;;;;;;;;;;;;;;;;;;;;;;
70003;Achey;;;;;;;;;;;;;;;;;;;;;;;;;;
70004;Adelans-et-le-Val-de-Bithaine;120;299,0;19724,0;;;;;;;;;;;;;;;;;;;;;;;
70005;Aillevans;57;135,0;18149,5;;;;;;;;;;;;;;;;;;;;;;;
70006;Aillevillers-et-Lyaumont;690;1611,0;17025,7;;;;;;;;;;;;;;;;;;;;;;;
70007;Ailloncourt;115;302,5;19142,0;;;;;;;;;;;;;;;;;;;;;;;
70008;Ainvelle;72;160,0;20767,5;;;;;;;;;;;;;;;;;;;;;;;
70009;Aisey-et-Richecourt;;;;;;;;;;;;;;;;;;;;;;;;;;
70010;Alaincourt;47;108,0;18838,7;;;;;;;;;;;;;;;;;;;;;;;
70011;Amage;134;354,5;18929,5;;;;;;;;;;;;;;;;;;;;;;;
70012;Amance;283;681,5;19016,7;;;;;;;;;;;;;;;;;;;;;;;
70013;Ambiévillers;;;;;;;;;;;;;;;;;;;;;;;;;;
70014;Amblans-et-Velotte;146;392,0;19429,2;;;;;;;;;;;;;;;;;;;;;;;
70015;Amoncourt;139;327,0;19369,5;;;;;;;;;;;;;;;;;;;;;;;
70016;Amont-et-Effreney;81;164,0;16795,5;;;;;;;;;;;;;;;;;;;;;;;
70017;Anchenoncourt-et-Chazel;106;248,5;20150,0;;;;;;;;;;;;;;;;;;;;;;;
70018;Ancier;205;502,0;20852,0;;;;;;;;;;;;;;;;;;;;;;;
70019;Andelarre;51;125,0;21205,0;;;;;;;;;;;;;;;;;;;;;;;
70020;Andelarrot;88;244,5;22316,7;;;;;;;;;;;;;;;;;;;;;;;
70021;Andornay;74;210,5;20651,7;;;;;;;;;;;;;;;;;;;;;;;
70022;Angirey;57;138,5;19123,3;;;;;;;;;;;;;;;;;;;;;;;
70023;Anjeux;66;146,0;18375,1;;;;;;;;;;;;;;;;;;;;;;;
70024;Apremont;183;480,0;18516,2;;;;;;;;;;;;;;;;;;;;;;;
70025;Arbecey;108;250,0;16819,1;;;;;;;;;;;;;;;;;;;;;;;
70026;Arc-lès-Gray;1201;2553,0;18151,7;49,8;13,8;;;;;;;;27,4;58,9;54,0;4,9;39,2;8,9;5,9;2,1;2,0;1,8;-12,9;2,7;10913,3;29618,0
70027;Argillières;;;;;;;;;;;;;;;;;;;;;;;;;;
70028;Aroz;65;160,0;20241,7;;;;;;;;;;;;;;;;;;;;;;;
70029;Arpenans;101;249,0;17716,5;;;;;;;;;;;;;;;;;;;;;;;
70030;Arsans;;;;;;;;;;;;;;;;;;;;;;;;;;
70031;Athesans-Étroitefontaine;265;667,5;18164,7;;;;;;;;;;;;;;;;;;;;;;;
70032;Attricourt;;;;;;;;;;;;;;;;;;;;;;;;;;
70035;Augicourt;67;159,0;18942,2;;;;;;;;;;;;;;;;;;;;;;;
70036;Aulx-lès-Cromary;71;161,0;18915,7;;;;;;;;;;;;;;;;;;;;;;;
70037;Autet;132;276,0;19598,3;;;;;;;;;;;;;;;;;;;;;;;
70038;Authoison;138;343,0;20938,7;;;;;;;;;;;;;;;;;;;;;;;
70039;Autoreille;124;304,0;18491,0;;;;;;;;;;;;;;;;;;;;;;;
70040;Autrey-lès-Cerre;91;245,0;18242,8;;;;;;;;;;;;;;;;;;;;;;;
70041;Autrey-lès-Gray;188;390,5;20981,8;;;;;;;;;;;;;;;;;;;;;;;
70042;Autrey-le-Vay;;;;;;;;;;;;;;;;;;;;;;;;;;
70043;Auvet-et-la-Chapelotte;104;249,5;19015,0;;;;;;;;;;;;;;;;;;;;;;;
70044;Auxon;179;444,0;20924,3;;;;;;;;;;;;;;;;;;;;;;;
70045;Avrigney-Virey;183;434,0;20718,0;;;;;;;;;;;;;;;;;;;;;;;
70046;Les Aynans;134;351,5;18766,4;;;;;;;;;;;;;;;;;;;;;;;
70047;Baignes;;;;;;;;;;;;;;;;;;;;;;;;;;
70048;Bard-lès-Pesmes;54;121,0;18362,7;;;;;;;;;;;;;;;;;;;;;;;
70049;Barges;;;;;;;;;;;;;;;;;;;;;;;;;;
70050;La Barre;40;110,5;17569,1;;;;;;;;;;;;;;;;;;;;;;;
70051;La Basse-Vaivre;;;;;;;;;;;;;;;;;;;;;;;;;;
70052;Bassigney;62;140,0;19025,5;;;;;;;;;;;;;;;;;;;;;;;
70053;Les Bâties;;;;;;;;;;;;;;;;;;;;;;;;;;
70054;Battrans;97;240,0;20663,5;;;;;;;;;;;;;;;;;;;;;;;
70055;Baudoncourt;222;561,5;17626,7;;;;;;;;;;;;;;;;;;;;;;;
70056;Baulay;141;318,0;18182,0;;;;;;;;;;;;;;;;;;;;;;;
70057;Bay;49;138,0;19863,3;;;;;;;;;;;;;;;;;;;;;;;
70058;Beaujeu-Saint-Vallier-Pierrejux-et-Quitteur;366;900,5;19111,8;;;;;;;;;;;;;;;;;;;;;;;
70059;Beaumotte-Aubertans;175;443,5;20694,8;;;;;;;;;;;;;;;;;;;;;;;
70060;Beaumotte-lès-Pin;124;307,0;20302,7;;;;;;;;;;;;;;;;;;;;;;;
70061;Belfahy;;;;;;;;;;;;;;;;;;;;;;;;;;
70062;Belmont;53;129,0;20743,0;;;;;;;;;;;;;;;;;;;;;;;
70063;Belonchamp;96;211,0;17856,4;;;;;;;;;;;;;;;;;;;;;;;
70064;Belverne;53;132,5;18996,7;;;;;;;;;;;;;;;;;;;;;;;
70065;Besnans;;;;;;;;;;;;;;;;;;;;;;;;;;
70066;Betaucourt;73;155,5;18788,7;;;;;;;;;;;;;;;;;;;;;;;
70067;Betoncourt-lès-Brotte;44;103,5;20287,9;;;;;;;;;;;;;;;;;;;;;;;
70069;Betoncourt-Saint-Pancras;;;;;;;;;;;;;;;;;;;;;;;;;;
70070;Betoncourt-sur-Mance;;;;;;;;;;;;;;;;;;;;;;;;;;
70071;Beulotte-Saint-Laurent;;;;;;;;;;;;;;;;;;;;;;;;;;
70072;Beveuge;;;;;;;;;;;;;;;;;;;;;;;;;;
70074;Blondefontaine;124;289,5;16118,3;;;;;;;;;;;;;;;;;;;;;;;
70075;Bonboillon;69;201,5;18666,1;;;;;;;;;;;;;;;;;;;;;;;
70076;Bonnevent-Velloreille;134;356,5;20367,8;;;;;;;;;;;;;;;;;;;;;;;
70077;Borey;110;253,0;19425,2;;;;;;;;;;;;;;;;;;;;;;;
70078;Bougey;;;;;;;;;;;;;;;;;;;;;;;;;;
70079;Bougnon;211;549,5;20878,7;;;;;;;;;;;;;;;;;;;;;;;
70080;Bouhans-et-Feurg;114;274,0;19437,5;;;;;;;;;;;;;;;;;;;;;;;
70081;Bouhans-lès-Lure;121;349,5;16816,3;;;;;;;;;;;;;;;;;;;;;;;
70082;Bouhans-lès-Montbozon;51;128,5;16988,0;;;;;;;;;;;;;;;;;;;;;;;
70083;Bouligney;188;437,0;17585,6;;;;;;;;;;;;;;;;;;;;;;;
70084;Boulot;255;647,0;22127,3;;;;;;;;;;;;;;;;;;;;;;;
70085;Boult;229;576,5;19639,4;;;;;;;;;;;;;;;;;;;;;;;
70086;Bourbévelle;;;;;;;;;;;;;;;;;;;;;;;;;;
70087;Bourguignon-lès-Conflans;56;137,0;19970,5;;;;;;;;;;;;;;;;;;;;;;;
70088;Bourguignon-lès-la-Charité;48;119,0;19040,9;;;;;;;;;;;;;;;;;;;;;;;
70089;Bourguignon-lès-Morey;;;;;;;;;;;;;;;;;;;;;;;;;;
70090;Boursières;;;;;;;;;;;;;;;;;;;;;;;;;;
70091;Bousseraucourt;;;;;;;;;;;;;;;;;;;;;;;;;;
70092;Bresilley;79;178,0;19958,0;;;;;;;;;;;;;;;;;;;;;;;
70093;Breuches;314;723,5;18788,9;;;;;;;;;;;;;;;;;;;;;;;
70094;Breuchotte;132;272,0;17576,7;;;;;;;;;;;;;;;;;;;;;;;
70095;Breurey-lès-Faverney;226;599,0;19411,0;;;;;;;;;;;;;;;;;;;;;;;
70096;Brevilliers;256;601,0;20367,8;;;;;;;;;;;;;;;;;;;;;;;
70097;Briaucourt;112;268,5;19781,0;;;;;;;;;;;;;;;;;;;;;;;
70098;Brotte-lès-Luxeuil;90;216,0;17542,7;;;;;;;;;;;;;;;;;;;;;;;
70099;Brotte-lès-Ray;;;;;;;;;;;;;;;;;;;;;;;;;;
70100;Broye-les-Loups-et-Verfontaine;;;;;;;;;;;;;;;;;;;;;;;;;;
70101;Broye-Aubigney-Montseugny;233;484,0;20134,8;;;;;;;;;;;;;;;;;;;;;;;
70102;Brussey;111;273,5;20598,7;;;;;;;;;;;;;;;;;;;;;;;
70103;La Bruyère;80;202,5;19265,0;;;;;;;;;;;;;;;;;;;;;;;
70104;Bucey-lès-Gy;279;641,0;19405,0;;;;;;;;;;;;;;;;;;;;;;;
70105;Bucey-lès-Traves;52;116,0;20495,3;;;;;;;;;;;;;;;;;;;;;;;
70106;Buffignécourt;52;125,0;19976,4;;;;;;;;;;;;;;;;;;;;;;;
70107;Bussières;156;386,5;22113,2;;;;;;;;;;;;;;;;;;;;;;;
70109;Buthiers;125;304,5;21766,0;;;;;;;;;;;;;;;;;;;;;;;
70111;Calmoutier;110;258,0;19802,2;;;;;;;;;;;;;;;;;;;;;;;
70112;Cemboing;96;207,0;16610,5;;;;;;;;;;;;;;;;;;;;;;;
70113;Cenans;59;125,0;19500,0;;;;;;;;;;;;;;;;;;;;;;;
70114;Cendrecourt;96;215,0;17861,0;;;;;;;;;;;;;;;;;;;;;;;
70115;Cerre-lès-Noroy;86;218,0;19723,3;;;;;;;;;;;;;;;;;;;;;;;
70116;Chagey;275;663,5;20512,5;;;;;;;;;;;;;;;;;;;;;;;
70117;Châlonvillars;502;1285,5;22957,3;;;;;;;;;;;;;;;;;;;;;;;
70118;Chambornay-lès-Bellevaux;79;180,5;19605,6;;;;;;;;;;;;;;;;;;;;;;;
70119;Chambornay-lès-Pin;145;337,0;20986,0;;;;;;;;;;;;;;;;;;;;;;;
70120;Champagney;1588;3911,5;19082,0;50,4;11,6;;;;;;;7,6;26,7;70,9;67,0;3,9;30,3;6,2;5,4;3,1;1,2;1,1;-12,8;2,6;11668,0;30174,0
70121;Champey;338;846,5;21015,0;;;;;;;;;;;;;;;;;;;;;;;
70122;Champlitte;785;1730,0;17861,3;;;;;;;;;;;;;;;;;;;;;;;
70124;Champtonnay;;;;;;;;;;;;;;;;;;;;;;;;;;
70125;Champvans;87;196,0;19475,0;;;;;;;;;;;;;;;;;;;;;;;
70126;Chancey;72;191,0;20029,0;;;;;;;;;;;;;;;;;;;;;;;
70127;Chantes;56;128,5;17371,0;;;;;;;;;;;;;;;;;;;;;;;
70128;La Chapelle-lès-Luxeuil;163;415,5;18593,3;;;;;;;;;;;;;;;;;;;;;;;
70129;La Chapelle-Saint-Quillain;58;145,5;20354,8;;;;;;;;;;;;;;;;;;;;;;;
70130;Charcenne;143;353,5;20691,2;;;;;;;;;;;;;;;;;;;;;;;
70132;Chargey-lès-Gray;269;679,0;20711,3;;;;;;;;;;;;;;;;;;;;;;;
70133;Chargey-lès-Port;106;250,5;15831,0;;;;;;;;;;;;;;;;;;;;;;;
70134;Chariez;96;222,0;19027,3;;;;;;;;;;;;;;;;;;;;;;;
70135;Charmes-Saint-Valbert;;;;;;;;;;;;;;;;;;;;;;;;;;
70136;Charmoille;190;475,0;22016,0;;;;;;;;;;;;;;;;;;;;;;;
70137;Chassey-lès-Montbozon;105;228,0;17597,5;;;;;;;;;;;;;;;;;;;;;;;
70138;Chassey-lès-Scey;49;133,0;18879,2;;;;;;;;;;;;;;;;;;;;;;;
70140;Châteney;;;;;;;;;;;;;;;;;;;;;;;;;;
70141;Châtenois;50;135,0;19030,0;;;;;;;;;;;;;;;;;;;;;;;
70142;Chaumercenne;80;179,5;19309,3;;;;;;;;;;;;;;;;;;;;;;;
70143;Chauvirey-le-Châtel;56;128,0;14756,5;;;;;;;;;;;;;;;;;;;;;;;
70144;Chauvirey-le-Vieil;;;;;;;;;;;;;;;;;;;;;;;;;;
70145;Chaux-la-Lotière;163;422,5;22761,7;;;;;;;;;;;;;;;;;;;;;;;
70146;Chaux-lès-Port;69;147,5;21293,5;;;;;;;;;;;;;;;;;;;;;;;
70147;Chavanne;89;235,5;19649,5;;;;;;;;;;;;;;;;;;;;;;;
70148;Chemilly;;;;;;;;;;;;;;;;;;;;;;;;;;
70149;Chenebier;282;713,5;21912,5;;;;;;;;;;;;;;;;;;;;;;;
70150;Chenevrey-et-Morogne;119;299,5;19422,0;;;;;;;;;;;;;;;;;;;;;;;
70151;Chevigney;;;;;;;;;;;;;;;;;;;;;;;;;;
70152;Choye;181;448,5;19643,9;;;;;;;;;;;;;;;;;;;;;;;
70153;Cintrey;51;103,0;19183,9;;;;;;;;;;;;;;;;;;;;;;;
70154;Cirey;122;303,0;20320,0;;;;;;;;;;;;;;;;;;;;;;;
70155;Citers;324;825,5;19416,7;;;;;;;;;;;;;;;;;;;;;;;
70156;Citey;47;111,0;20114,8;;;;;;;;;;;;;;;;;;;;;;;
70157;Clairegoutte;166;394,0;18931,8;;;;;;;;;;;;;;;;;;;;;;;
70158;Clans;44;113,5;20374,0;;;;;;;;;;;;;;;;;;;;;;;
70159;Cognières;;;;;;;;;;;;;;;;;;;;;;;;;;
70160;Coisevaux;128;348,0;22409,4;;;;;;;;;;;;;;;;;;;;;;;
70162;Colombe-lès-Vesoul;203;497,0;23085,3;;;;;;;;;;;;;;;;;;;;;;;
70163;Colombier;176;436,0;20099,0;;;;;;;;;;;;;;;;;;;;;;;
70164;Colombotte;;;;;;;;;;;;;;;;;;;;;;;;;;
70165;Combeaufontaine;244;568,5;17904,7;;;;;;;;;;;;;;;;;;;;;;;
70166;Comberjon;74;180,5;20276,0;;;;;;;;;;;;;;;;;;;;;;;
70167;Conflandey;161;374,0;20316,1;;;;;;;;;;;;;;;;;;;;;;;
70168;Conflans-sur-Lanterne;287;632,0;19257,2;;;;;;;;;;;;;;;;;;;;;;;
70169;Confracourt;88;214,0;19174,0;;;;;;;;;;;;;;;;;;;;;;;
70170;Contréglise;50;122,5;18599,3;;;;;;;;;;;;;;;;;;;;;;;
70171;Corbenay;510;1293,5;17884,8;;;;;;;;;;;;;;;;;;;;;;;
70172;La Corbière;43;103,0;17442,3;;;;;;;;;;;;;;;;;;;;;;;
70174;Cordonnet;56;130,0;20085,6;;;;;;;;;;;;;;;;;;;;;;;
70175;Cornot;64;146,0;18849,0;;;;;;;;;;;;;;;;;;;;;;;
70176;Corravillers;95;189,5;15992,0;;;;;;;;;;;;;;;;;;;;;;;
70177;Corre;257;578,5;18163,0;;;;;;;;;;;;;;;;;;;;;;;
70178;La Côte;232;532,5;19714,0;;;;;;;;;;;;;;;;;;;;;;;
70179;Coulevon;86;193,5;21384,7;;;;;;;;;;;;;;;;;;;;;;;
70180;Courchaton;187;455,5;18940,0;;;;;;;;;;;;;;;;;;;;;;;
70181;Courcuire;50;132,0;18666,7;;;;;;;;;;;;;;;;;;;;;;;
70182;Courmont;45;113,0;20671,7;;;;;;;;;;;;;;;;;;;;;;;
70183;Courtesoult-et-Gatey;;;;;;;;;;;;;;;;;;;;;;;;;;
70184;Couthenans;297;724,5;21576,8;;;;;;;;;;;;;;;;;;;;;;;
70185;Cresancey;81;198,0;18110,4;;;;;;;;;;;;;;;;;;;;;;;
70186;La Creuse;;;;;;;;;;;;;;;;;;;;;;;;;;
70187;Crevans-et-la-Chapelle-lès-Granges;107;260,0;19918,3;;;;;;;;;;;;;;;;;;;;;;;
70188;Creveney;;;;;;;;;;;;;;;;;;;;;;;;;;
70189;Cromary;101;242,5;21983,9;;;;;;;;;;;;;;;;;;;;;;;
70190;Cubry-lès-Faverney;62;170,0;20313,3;;;;;;;;;;;;;;;;;;;;;;;
70192;Cugney;72;184,0;19849,6;;;;;;;;;;;;;;;;;;;;;;;
70193;Cult;76;210,5;19345,7;;;;;;;;;;;;;;;;;;;;;;;
70194;Cuve;62;151,0;18598,0;;;;;;;;;;;;;;;;;;;;;;;
70195;Dambenoît-lès-Colombe;110;277,0;17688,0;;;;;;;;;;;;;;;;;;;;;;;
70196;Dampierre-lès-Conflans;106;281,0;17772,0;;;;;;;;;;;;;;;;;;;;;;;
70197;Dampierre-sur-Linotte;301;806,0;19157,1;;;;;;;;;;;;;;;;;;;;;;;
70198;Dampierre-sur-Salon;539;1183,5;20194,0;;;;;;;;;;;;;;;;;;;;;;;
70199;Dampvalley-lès-Colombe;46;111,0;19805,2;;;;;;;;;;;;;;;;;;;;;;;
70200;Dampvalley-Saint-Pancras;;;;;;;;;;;;;;;;;;;;;;;;;;
70201;Delain;98;230,5;19844,6;;;;;;;;;;;;;;;;;;;;;;;
70202;Demangevelle;141;308,0;18114,3;;;;;;;;;;;;;;;;;;;;;;;
70203;La Demie;55;149,0;21532,2;;;;;;;;;;;;;;;;;;;;;;;
70204;Denèvre;56;158,0;19330,0;;;;;;;;;;;;;;;;;;;;;;;
70205;Échavanne;93;209,0;21563,3;;;;;;;;;;;;;;;;;;;;;;;
70206;Échenans-sous-Mont-Vaudois;193;505,0;21836,7;;;;;;;;;;;;;;;;;;;;;;;
70207;Échenoz-la-Méline;1421;3262,0;20477,8;64,6;11,2;;;;;;;;23,8;75,4;69,5;5,9;27,9;8,1;4,9;2,1;1,4;1,4;-16,3;3,0;11652,7;34788,7
70208;Échenoz-le-Sec;130;312,0;19937,7;;;;;;;;;;;;;;;;;;;;;;;
70210;Écromagny;70;154,0;19490,0;;;;;;;;;;;;;;;;;;;;;;;
70211;Écuelle;;;;;;;;;;;;;;;;;;;;;;;;;;
70213;Éhuns;104;243,5;19288,5;;;;;;;;;;;;;;;;;;;;;;;
70214;Équevilley;63;136,0;18453,3;;;;;;;;;;;;;;;;;;;;;;;
70215;Errevet;101;250,0;27739,3;;;;;;;;;;;;;;;;;;;;;;;
70216;Esboz-Brest;181;474,5;20847,0;;;;;;;;;;;;;;;;;;;;;;;
70217;Esmoulières;51;103,5;17790,0;;;;;;;;;;;;;;;;;;;;;;;
70218;Esmoulins;53;136,0;21308,1;;;;;;;;;;;;;;;;;;;;;;;
70219;Esprels;296;736,5;18177,8;;;;;;;;;;;;;;;;;;;;;;;
70220;Essertenne-et-Cecey;167;398,5;19963,3;;;;;;;;;;;;;;;;;;;;;;;
70221;Étobon;122;316,5;20740,0;;;;;;;;;;;;;;;;;;;;;;;
70222;Étrelles-et-la-Montbleuse;;;;;;;;;;;;;;;;;;;;;;;;;;
70224;Étuz;268;665,5;22427,0;;;;;;;;;;;;;;;;;;;;;;;
70225;Fahy-lès-Autrey;46;116,5;19340,0;;;;;;;;;;;;;;;;;;;;;;;
70226;Fallon;127;311,0;18533,9;;;;;;;;;;;;;;;;;;;;;;;
70227;Faucogney-et-la-Mer;242;520,0;17566,0;;;;;;;;;;;;;;;;;;;;;;;
70228;Faverney;425;971,5;18866,0;;;;;;;;;;;;;;;;;;;;;;;
70229;Faymont;109;267,0;19530,7;;;;;;;;;;;;;;;;;;;;;;;
70230;Fédry;;;;;;;;;;;;;;;;;;;;;;;;;;
70231;Ferrières-lès-Ray;;;;;;;;;;;;;;;;;;;;;;;;;;
70232;Ferrières-lès-Scey;53;139,0;18900,0;;;;;;;;;;;;;;;;;;;;;;;
70233;Les Fessey;52;127,0;19692,2;;;;;;;;;;;;;;;;;;;;;;;
70234;Filain;90;234,5;19027,1;;;;;;;;;;;;;;;;;;;;;;;
70235;Flagy;62;149,5;18941,3;;;;;;;;;;;;;;;;;;;;;;;
70236;Fleurey-lès-Faverney;183;452,5;19231,1;;;;;;;;;;;;;;;;;;;;;;;
70237;Fleurey-lès-Lavoncourt;51;109,0;17141,0;;;;;;;;;;;;;;;;;;;;;;;
70238;Fleurey-lès-Saint-Loup;60;155,0;18833,3;;;;;;;;;;;;;;;;;;;;;;;
70239;Fondremand;82;177,0;21761,3;;;;;;;;;;;;;;;;;;;;;;;
70240;Fontaine-lès-Luxeuil;592;1451,5;18215,8;;;;;;;;;;;;;;;;;;;;;;;
70242;Fontenois-la-Ville;59;132,0;17135,0;;;;;;;;;;;;;;;;;;;;;;;
70243;Fontenois-lès-Montbozon;134;312,5;17519,3;;;;;;;;;;;;;;;;;;;;;;;
70244;Fouchécourt;49;108,0;17452,4;;;;;;;;;;;;;;;;;;;;;;;
70245;Fougerolles;1582;3634,5;18924,7;49,5;14,4;;;;;;;9,8;30,1;66,2;60,7;5,5;32,8;9,7;4,5;2,2;1,2;1,1;-13,2;2,8;10713,9;29992,7
70247;Fouvent-Saint-Andoche;108;226,0;16589,3;;;;;;;;;;;;;;;;;;;;;;;
70248;Frahier-et-Chatebier;518;1365,5;22579,6;;;;;;;;;;;;;;;;;;;;;;;
70249;Francalmont;53;120,0;18205,3;;;;;;;;;;;;;;;;;;;;;;;
70250;Franchevelle;167;425,0;21074,3;;;;;;;;;;;;;;;;;;;;;;;
70251;Francourt;42;112,0;19581,0;;;;;;;;;;;;;;;;;;;;;;;
70252;Framont;80;181,0;17742,7;;;;;;;;;;;;;;;;;;;;;;;
70253;Frasne-le-Château;109;278,0;19828,6;;;;;;;;;;;;;;;;;;;;;;;
70254;Frédéric-Fontaine;103;280,0;20906,5;;;;;;;;;;;;;;;;;;;;;;;
70255;Fresne-Saint-Mamès;214;485,5;17527,0;;;;;;;;;;;;;;;;;;;;;;;
70256;Fresse;329;715,5;18600,7;;;;;;;;;;;;;;;;;;;;;;;
70257;Fretigney-et-Velloreille;293;700,0;18406,7;;;;;;;;;;;;;;;;;;;;;;;
70258;Froideconche;867;2078,5;19844,3;55,9;11,2;;;;;;;;;64,2;60,5;3,7;35,2;9,6;4,9;2,4;1,3;1,2;-13,9;2,6;11898,8;30690,6
70259;Froideterre;161;376,0;21284,3;;;;;;;;;;;;;;;;;;;;;;;
70260;Frotey-lès-Lure;262;658,5;20835,3;;;;;;;;;;;;;;;;;;;;;;;
70261;Frotey-lès-Vesoul;583;1398,0;21678,6;;;;;;;;;;;;;;;;;;;;;;;
70262;Genevreuille;62;164,0;19209,5;;;;;;;;;;;;;;;;;;;;;;;
70263;Genevrey;102;251,5;20698,8;;;;;;;;;;;;;;;;;;;;;;;
70264;Georfans;;;;;;;;;;;;;;;;;;;;;;;;;;
70265;Germigney;71;175,0;16579,6;;;;;;;;;;;;;;;;;;;;;;;
70267;Gevigney-et-Mercey;195;456,0;18913,3;;;;;;;;;;;;;;;;;;;;;;;
70268;Gézier-et-Fontenelay;76;199,5;21498,0;;;;;;;;;;;;;;;;;;;;;;;
70269;Girefontaine;;;;;;;;;;;;;;;;;;;;;;;;;;
70271;Gouhenans;173;412,5;18609,0;;;;;;;;;;;;;;;;;;;;;;;
70272;Gourgeon;90;223,5;17360,4;;;;;;;;;;;;;;;;;;;;;;;
70273;Grammont;;;;;;;;;;;;;;;;;;;;;;;;;;
70274;Grandecourt;;;;;;;;;;;;;;;;;;;;;;;;;;
70275;Grandvelle-et-le-Perrenot;130;359,5;19516,7;;;;;;;;;;;;;;;;;;;;;;;
70276;Granges-la-Ville;81;203,0;18417,0;;;;;;;;;;;;;;;;;;;;;;;
70277;Granges-le-Bourg;164;379,5;20816,7;;;;;;;;;;;;;;;;;;;;;;;
70278;Grattery;81;208,0;21419,0;;;;;;;;;;;;;;;;;;;;;;;
70279;Gray;2496;5159,0;15358,5;40,5;29,9;41,0;48,5;36,4;24,6;;;12,3;40,3;58,3;53,3;5,0;34,5;8,0;11,7;3,0;4,8;3,9;-12,5;3,4;8130,5;27286,0
70280;Gray-la-Ville;432;1033,0;21292,0;;;;;;;;;;;;;;;;;;;;;;;
70281;Greucourt;;;;;;;;;;;;;;;;;;;;;;;;;;
70282;Gy;436;1019,0;19464,7;;;;;;;;;;;;;;;;;;;;;;;
70283;Haut-du-Them-Château-Lambert;206;429,5;18018,0;;;;;;;;;;;;;;;;;;;;;;;
70284;Hautevelle;110;275,5;16773,3;;;;;;;;;;;;;;;;;;;;;;;
